entry_id,title,artist,album,playlist_name,playlist_description
37QIllOxegumyxRe3v0GRa,All Melody,Nils Frahm,Tripping with Nils Frahm,Soul Flow,"A laid-back sonic journey capturing the austere beauty of nature, where guitar weaves jazz, soul, trip-hop, and folk influences."
21OtlAJbBAdo3kVMaemUYM,A Place,Nils Frahm,All Melody,Morning Glory,"This relaxed, uplifting compilation weaves soulful sounds into a vibrant tapestry, creating a peaceful yet energizing atmosphere."
5AdnnsxPhBV8jY6Us8YoXM,My Friend the Forest,Nils Frahm,All Melody,Hero's Journey,"An immersive fusion of sonic textures, leading you from deep darkness to radiant light through the vast realms in between, a hypnotic, magical space journey."
79IadEXSKJCrkcrIBmXDs0,No Step on Wing,Nils Frahm,Empty,Delta Dreams,"A soothing blend of delta and theta waves at 432 Hz, perfect for sleep, relaxation, and sound therapy. "
1SuGPvWEspimZfmvWz4X1J,Re,Nils Frahm,Screws,Delta Dreams,"A soothing blend of delta and theta waves at 432 Hz, perfect for sleep, relaxation, and sound therapy. "
71fac4zCGlK2wkKjcMyrxC,Says,Nils Frahm,Spaces,Quantum Orchestra,"This Electro-Classical compilation weaves ambient textures that glide seamlessly between the intuitive and the intellectual, ideal for deep reflection and focused immersion."
2aSxNq33hiGD0DUxrCankq,Kanten,Nils Frahm,Night,Cosmic Flow,"A sonic journey at the intersection of meditation, shamanism, and experimental psychedelia, where deep, mystical, and energetic sounds converge. "
6vHTiSKERFSgSVo5qiOqrQ,NN/Peaks,Kangding Ray,Stabil,Kosmic Dreams,"This ambient electronic compilation blends the warmth of analog gear with the precision of digital tools, crafting rhythmic soundscapes perfect for deep inward or psychedelic journeys."
1iSz6cdrWRZS1TJ8xkBSP4,Nacht und Tag,Kangding Ray,Kiss my wounds ( Wann kommst du meine Wunden küssen - Original Score ),Kosmic Dreams,"This ambient electronic compilation blends the warmth of analog gear with the precision of digital tools, crafting rhythmic soundscapes perfect for deep inward or psychedelic journeys."
4tJfwRvy7ynyHwDz538UTK,Island,Kuniyuki Takahashi,Early Tape Works 1986 - 1993 Vol. 2,Ethereal Nature,"This meditative compilation blends nature sounds with ambient, dreamy soundscapes and a hint of Eastern influences."
54kggdO90K8Ce7aV31094m,Your Home,Kuniyuki Takahashi,Early Tape Works 1986 - 1993 Vol. 2,Japanese Ambient,"Immerse yourself in Japanese-influenced ambient music, blending traditional instruments and modern techniques to create a peaceful, harmonious soundscape."
7A2w2AobpJtxT3H0bHtJcA,Asia,Kuniyuki Takahashi,Early Tape Works 1986 - 1993 Vol. 2,Japanese Ambient,"Immerse yourself in Japanese-influenced ambient music, blending traditional instruments and modern techniques to create a peaceful, harmonious soundscape."
29SJjourkBnajwK9g9M4ER,Echoes Of The Past,Kuniyuki Takahashi,Early Tape Works 1986 - 1993 Vol. 2,Unwind,"This cinematic and expansive blend fuses saxophone, experimental piano, and orchestral strings to evoke inspiration and the splendor of nature."
20wMqGTLUMCj3rFmbCDhhT,Ai Iro,Kuniyuki Takahashi,Early Tape Works 1986 - 1993 Vol. 2,Cosmic Drift,"A cosmic blend of harps, Persian classical, spiritual house, and electronic music, igniting the imagination.


"
4wBV8V8KMMotouVqfqDHoc,Sakura No Mizu,Kuniyuki Takahashi,Early Tape Works 1986 - 1993 Vol. 2,Japanese Ambient,"Immerse yourself in Japanese-influenced ambient music, blending traditional instruments and modern techniques to create a peaceful, harmonious soundscape."
1geonnGGkVvpN5GCDA0T44,Imagination,Kuniyuki Takahashi,Early Tape Works 1986 - 1993 Vol. 2,Cosmic Drift,"A cosmic blend of harps, Persian classical, spiritual house, and electronic music, igniting the imagination.


"
32OzqL9WIX3NumgjIpeEHW,Day Dreams,Kuniyuki Takahashi,Early Tape Works 1986 - 1993 Vol.1,Japanese Ambient,"Immerse yourself in Japanese-influenced ambient music, blending traditional instruments and modern techniques to create a peaceful, harmonious soundscape."
6nRc5ImDFtKk06FpelW1fd,Cumbia a la Luna,Joaquín Cornejo,El Viaje,Serendipity,"This spacious, melodic ambient selection is ideal as background music for serene moments and gentle, mindful activities."
5uKfMbTczhAczHEzWR1kSB,Froggy Woogie,Sleepy Koala,Eucalyptus Island,Chill Dance,This ambient trance compilation blends rhythms that guide the body in a hypnotic flow.
4cQ8mMgcM0WOmNB6qRORZA,Nocturne,AVEM,Nocturne,Energy Visions,"An alluring fusion of hypnotic beats and experimental sounds, weaving intricate patterns that invite both movement and reflection."
4XVj5Dr3J15u3fu7MtIJqF,Strum,AVEM,Nocturne,Energy Visions,"An alluring fusion of hypnotic beats and experimental sounds, weaving intricate patterns that invite both movement and reflection."
5gHybzUr02efhS1Pwrym0b,Freedom Time - Live,Ms. Lauryn Hill,MTV Unplugged No. 2.0,Cosmic Smooth,"This eclectic collection of shimmering soundscapes blends psychedelia, ambient textures, and dreamy tones to inspire flow and ease."
215jR5l2jof9BEAqoMZ6z5,10405 (Alice),Youandewan,There Is No Right Time,Electric Horizon,"Electronic music unlocks new dimensions of awareness, soundtracking this generation’s dance to freedom."
Wgepn8OuQ3zHb2vm481sK,Kaounding Cissoko,Derek Gripper,One Night on Earth: Music from the Strings of Mali,Organic Rhythms,"This melodious soundscape showcases guitar in various forms, tabla, and drums, creating a driving, revitalizing, sensual, and expansive experience."
5aIGYmFGpwqzuuTPgcU2jJ,Phase 4 - The Four Directions Together,Bhagvati Movement Meditation,4 Directions Meditation,Deep Tea,"A journey of introspection, evoking the serene energy of a sacred temple and the soothing warmth of tea notes that awaken the mind."
6NIw7X08Fwbvr252r4URla,The Vessel,We Lost The Sea,Crimea (Remastered),Mystic Love,"Love in all its forms serves as the catalyst for our spiritual metamorphosis, a force that purifies, elevates, and guides us toward a higher state of being."
3J8U3Dgx9Lh9omh11ohqej,The Warm Chill,TJ Rehmi,Axis of Ignorance,Kosmic Dreams,"This ambient electronic compilation blends the warmth of analog gear with the precision of digital tools, crafting rhythmic soundscapes perfect for deep inward or psychedelic journeys."
2KIgB3KkA3KRHula179A6L,You Are We Am I (Blue Mix),TJ Rehmi,Axis of Ignorance,Samanke,
1cpScPMKCnXLLs9ReC4mSQ,More Than Human,Sephira,Imagination in Motion,Chill Dance,This ambient trance compilation blends rhythms that guide the body in a hypnotic flow.
3mE555f1f0ykYG4KllnUiY,Where's My Map (Intro),Sephira,Imagination in Motion,Skymind,
2XfNQOfCWkr3pOWktLUI0e,Satsang,Sumiruna,Vlchemic Trvnsmutvtion,Chill Dance,This ambient trance compilation blends rhythms that guide the body in a hypnotic flow.
52DGBBmM7J9ksS9Wm5CCQb,Wish You Weren’t Here,"Simon Posford,Shpongle",Flux & Contemplation - Portrait of an Artist in Isolation,Deep Distance,"Tune in and drift between worlds, where thoughts and intentions shape reality like a lucid dream, full of possibility."
727QO0LRZzIkk90y8A3li1,Marineglow - Nature Edit,Morouj,Marineglow,Delta Dreams,"A soothing blend of delta and theta waves at 432 Hz, perfect for sleep, relaxation, and sound therapy. "
1iNSmQ9AGzHJZnbQDBRMnW,Time Is the Enemy,Quantic,The 5th Exotic,Cosmic Flow,"A sonic journey at the intersection of meditation, shamanism, and experimental psychedelia, where deep, mystical, and energetic sounds converge. "
5HLsMkZCgRMMOXSREYQ25l,Meaning,Quantic,The 5th Exotic,Melting,
2FA0V9rdOEZINvH7DCXQMU,Fractural,Ian Hawgood,朝,Delta Dreams,"A soothing blend of delta and theta waves at 432 Hz, perfect for sleep, relaxation, and sound therapy. "
E0sCuxWO3feKggAbETMT0,Sol,Alef,Sol y Luna,Energy Visions,"An alluring fusion of hypnotic beats and experimental sounds, weaving intricate patterns that invite both movement and reflection."
15dP1yrES4Kh5ItA0jbqTL,Still On My Mind,"Dusty Boots,Kyle McEvoy,wowflower",Still On My Mind,Cosmic Compass,"A soundscape for a graceful dance with reality, embracing life's rhythm through gentle surrender, honoring the natural ebb, flow, and pulse of nature within us."
1fp1hmHqmu4139gTiL3AJL,Raindrops,Donkeychote,Raindrops,Cosmic Flow,"A sonic journey at the intersection of meditation, shamanism, and experimental psychedelia, where deep, mystical, and energetic sounds converge. "
1Nk6VJrWyyYoCDAavPhsM7,The Queen of All Everything,Ott,Skylon,Chill Dance,This ambient trance compilation blends rhythms that guide the body in a hypnotic flow.
2VUF3vTmeHFqCeHR1qUXrn,Expression of the Moment,Seamoon,Expression of the Moment,DNLD V.2,
vmjxXqeaRX6j55kzf56Re,Buteo Buteo,Lukas Endhardt,Buteo EP,DNLD V.2,
chBpabZribApopYHOOnIa,Canto de lemanjá,Fabiano do Nascimento,Dança do Tempo,Morning Mood,This lighthearted and eclectic compilation invites listeners to embark on a joyful journey across a vibrant ocean of sound.
62eVEplYRcKVlTC68F5Msc,Origin,Misc.Inc,Compound Changes.,Cosmic Flow,"A sonic journey at the intersection of meditation, shamanism, and experimental psychedelia, where deep, mystical, and energetic sounds converge. "
1ziwETNISUGN1P2uEyrKb2,Nibiru,Landikhan,Earth chronicles,Space Chill,"This psybient-chill compilation blends dream states, waking life, and ambient-trance sounds, perfect for relaxing, inner exploration, or simply being present."
3YdasDVSc55kQ6KRswsnK4,Blue Shit,Mica Levi,Blue Alibi,Kosmic Dreams,"This ambient electronic compilation blends the warmth of analog gear with the precision of digital tools, crafting rhythmic soundscapes perfect for deep inward or psychedelic journeys."
7hn7F72CAQhXmBmH5dKlUP,Depth Charge,Whitebear,Transmute / Release,Space Chill,"This psybient-chill compilation blends dream states, waking life, and ambient-trance sounds, perfect for relaxing, inner exploration, or simply being present."
pxqHPrpwrhKhMm4slB38J,Fragments,Natural Fool,Fragments,Cosmic Flow,"A sonic journey at the intersection of meditation, shamanism, and experimental psychedelia, where deep, mystical, and energetic sounds converge. "
3AcNV8T2DM96RjyaU9OOmW,Leymön Tendrel 2,"Choying Drolma,Steve Tibbetts",Chö,Cosmic Flow,"A sonic journey at the intersection of meditation, shamanism, and experimental psychedelia, where deep, mystical, and energetic sounds converge. "
3Zn2n3oWzDd9tCmEH5nx9W,Water Down the Ganges,"Manish Vyas,Prem Joshua",Water Down the Ganges,Deep Echoes,"This blend of ancient sounds and soulful melodies is ideal for meditation, yoga, tantra, or any practice seeking tranquility. "
8V4QvwRQFYQHqMlme1Qs0,Morning,Cesar B.,Morning,Deep Chill,This compilation of psychill and emotive melodies opens a realm where the boundaries of familiarity dissolve into uncharted sonic landscapes. 
2s1rQw8RKrokP3FBbtWVNY,Staring At The Sun,Wooden Shjips,V.,Loungy Hours,"A groovy, loungy electronic mix for a cosmic, rhythmic journey, blended with ambient textures, perfect for a relaxed afternoon sailing under the sun."
I1543qSjtl1PWzvmWj7Uv,Raspberry,Saje,Freefallin' Dreams,Energy Visions,"An alluring fusion of hypnotic beats and experimental sounds, weaving intricate patterns that invite both movement and reflection."
4gwcnRzTDHBFHGC8bfQxoq,Ployd,Plant Eater,Dreaming in Turquoise,Eclectic Zen,"Each note takes us closer to the eternal, each harmony a bridge to the unseen. In music's embrace, we transcend the ordinary, touching the infinite with every beat."
1TrfWhsP1m44Ch0McYJc4W,Dream,"Alan Watts,Superposition",Listen Dream,DNLD V.2,
6yW2R6ELM8J4fOg48wv9tY,Nafas,Zeb,Zebstep,Cosmic Flow,"A sonic journey at the intersection of meditation, shamanism, and experimental psychedelia, where deep, mystical, and energetic sounds converge. "
5jirJWKHuGMtbNsDVKMTbA,You Wish,Nightmares On Wax,In A Space Outta Sound,Cosmic Smooth,"This eclectic collection of shimmering soundscapes blends psychedelia, ambient textures, and dreamy tones to inspire flow and ease."
1SKKPR3Ci3Nn8SmbkGkIDb,Condensate,Annihilation Of Self,First Orbit,DNLD V.2,
3nkjQVmbowv1pTBw9o1NSp,Andromeda,Be Svendsen,Between a Smile and a Tear,Energy Visions,"An alluring fusion of hypnotic beats and experimental sounds, weaving intricate patterns that invite both movement and reflection."
3r12ExnQpZbGOI4fMEWS8Q,Say,C Duncan,Architect,Cosmic Flow,"A sonic journey at the intersection of meditation, shamanism, and experimental psychedelia, where deep, mystical, and energetic sounds converge. "
6JcNEFKyBtAUaI2mYIdc1L,Space to Bakersfield,Black Mountain,IV,DNLD V.2,
8MbqkrE3qXmadOzZzLoGg,Micro-Cosmic - Original Mix,Hypnagog,Thematic Mathematics,Space Chill,"This psybient-chill compilation blends dream states, waking life, and ambient-trance sounds, perfect for relaxing, inner exploration, or simply being present."
7Ecu0fC1CmEQiEQsnvTiQr,Inks,AES Dana,Inks,DNLD V.2,
FxXpGowpbWJOcwrRnGbv7,Eu Pensei,"Pedro Mizutani,Skinshape",Eu Pensei,Unwind,"This cinematic and expansive blend fuses saxophone, experimental piano, and orchestral strings to evoke inspiration and the splendor of nature."
5EwyMTLaX0qHxzk1sF9yhj,Warmth of The Sun's Rays - Bass Love Remix,"Temple Step Project,Hang Massive",Warmth of The Sun's Rays (Bass Love Remix),Cosmic Flow,"A sonic journey at the intersection of meditation, shamanism, and experimental psychedelia, where deep, mystical, and energetic sounds converge. "
5dEmegSEv1G2RJy1zenC00,Stoned on Shiva,Steve Gold,Six Strings and Shiva,Deep Echoes,"This blend of ancient sounds and soulful melodies is ideal for meditation, yoga, tantra, or any practice seeking tranquility. "
70Fud3eXh5aUX5rKixmQ17,Sunset in the Desert,The Pilgrim,Walking into the Forest,Morning Mood,This lighthearted and eclectic compilation invites listeners to embark on a joyful journey across a vibrant ocean of sound.
3jMcjwNX8Qd2ETSrOCxSxe,Ethereal Forest,Adelina Somerset,Ethereal Forest,Enchanted Gardens,"A lush tapestry of textured sound and gentle melodies, weaving avant-garde electronics with astral tones, designed to support both guided and solo psilocybin journeys.
"
6Q7OmEDI2eTygk4QC1odhG,Spirit In The Sky - Deluxe Edition,Norman Greenbaum,Spirit In The Sky (Deluxe Edition),Cosmic Flow,"A sonic journey at the intersection of meditation, shamanism, and experimental psychedelia, where deep, mystical, and energetic sounds converge. "
6Y1Zi4SXrdBR8nY9Dc1Ro,Mothership,"Earth Harp,The Human Experience",Earth Harp Sessions Vol. 1∆,Kosmic Dreams,"This ambient electronic compilation blends the warmth of analog gear with the precision of digital tools, crafting rhythmic soundscapes perfect for deep inward or psychedelic journeys."
1kOBPVn5C9mP2WqqQrKDiU,Konguroi  (Sixty Horses in my Herd),Huun-Huur-Tu,Ancestors Call,Cosmic Flow,"A sonic journey at the intersection of meditation, shamanism, and experimental psychedelia, where deep, mystical, and energetic sounds converge. "
3fuaAey0HRQNw464aYB3Aw,Blabla,Mystic Crock,Ten,Deep Distance,"Tune in and drift between worlds, where thoughts and intentions shape reality like a lucid dream, full of possibility."
6bXAT8ixuQhSVtx2uGaT4a,Forest Chants,Domy Castellano,Forest Chants,Enchanted Gardens,"A lush tapestry of textured sound and gentle melodies, weaving avant-garde electronics with astral tones, designed to support both guided and solo psilocybin journeys.
"
1jc07XRS95uTCFlxxLA7pV,Galaxians,Sensient,Way of the Sloth,Chill Dance,This ambient trance compilation blends rhythms that guide the body in a hypnotic flow.
RWDhVN5KnztLhSiCbLesB,Amla,Sounds of Isha,Yoga Padhi,Organic Rhythms,"This melodious soundscape showcases guitar in various forms, tabla, and drums, creating a driving, revitalizing, sensual, and expansive experience."
1cxUtEcAm7qRiE2waZqnF3,Luv Machine,Zoe Reijue,Luv Machine,Energy Visions,"An alluring fusion of hypnotic beats and experimental sounds, weaving intricate patterns that invite both movement and reflection."
4Q8tL2WAHyeFlhZzlcMwtu,"Orange Moon, Pt. 7",The Mirror,Orange Moon,Eclectic Zen,"Each note takes us closer to the eternal, each harmony a bridge to the unseen. In music's embrace, we transcend the ordinary, touching the infinite with every beat."
