themes,primary_genre,secondary_genres,style_tags,mood_keywords,search_keywords,energy_level,summary,track_id,combined_tags
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Ambient,"['Electronic', 'Experimental']","['Textural', 'Atmospheric', 'Layered', 'Cinematic', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Spiritual', 'Dreamlike']","['Ambient', 'Electronic', 'Spiritual', 'Cinematic', 'Meditation']",0.3,"A deeply spiritual and cinematic ambient track that fuses electronic textures with traditional instruments, creating a serene atmosphere perfect for meditation and reflection.",6Cr3EWIibrVCRRnNx7ZMty,ambient electronic experimental textural atmospheric layered cinematic organic meditative serene contemplative spiritual dreamlike ambient electronic spiritual cinematic meditation
"{'flow': {'assigned': True, 'confidence': 0.8}, 'ritual': {'assigned': True, 'confidence': 0.7}, 'expanded_state': {'assigned': False, 'confidence': 0.2}}",Ambient,"['Drone', 'Experimental']","['Atmospheric', 'Textural', 'Layered', 'Hypnotic', 'Organic']","['Meditative', 'Contemplative', 'Serene', 'Expansive', 'Dreamlike']","['Ambient', 'Focus', 'Meditation', 'Concentration', 'Soundscape']",0.3,"A tranquil and immersive soundscape that invites listeners to focus and reflect, featuring gentle layers and organic textures reminiscent of nature.",3ZvVLmWi3xoDndmJndPPBb,ambient drone experimental atmospheric textural layered hypnotic organic meditative contemplative serene expansive dreamlike ambient focus meditation concentration soundscape
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': False, 'confidence': 0.3}}",Ambient,"['Downtempo', 'Chillout']","['Atmospheric', 'Textural', 'Layered', 'Hypnotic', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Ambient', 'Chillout', 'Meditation', 'Relaxation', 'Mindfulness']",0.3,"'Sunrays' by Catching Flies is an ambient track that envelops the listener in a serene and contemplative atmosphere, evoking a sense of wonder and mindfulness.",4QeqazWuflRR6UsSFBbkW5,ambient downtempo chillout atmospheric textural layered hypnotic organic meditative serene contemplative expansive dreamlike ambient chillout meditation relaxation mindfulness
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': False, 'confidence': 0.3}}",Ambient,"['Downtempo', 'Electronic']","['Atmospheric', 'Textural', 'Layered', 'Hypnotic', 'Organic']","['Meditative', 'Expansive', 'Contemplative', 'Serene', 'Dreamlike']","['Catching Flies', 'Opals', 'Ambient', 'Celestial', 'Cosmic', 'Relaxation', 'Meditation', 'Soundscape']",0.3,"Opals is a serene ambient track by Catching Flies, creating a cosmic soundscape that evokes the vastness of space and the miraculous alignment of hearts in a universe of infinite possibilities.",5Thl63TyZePsUytqyUXKjU,ambient downtempo electronic atmospheric textural layered hypnotic organic meditative expansive contemplative serene dreamlike catching flies opals ambient celestial cosmic relaxation meditation soundscape
"{'flow': {'assigned': True, 'confidence': 0.8}, 'ritual': {'assigned': True, 'confidence': 0.7}, 'expanded_state': {'assigned': False, 'confidence': 0.3}}",Ambient,"['Psychedelic Ambient', 'Downtempo']","['Textural', 'Atmospheric', 'Layered', 'Dreamy', 'Hypnotic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Ambient', 'Psychedelic', 'Dreamy', 'Chill', 'Soundscapes']",0.3,"'Ghosts' by Catching Flies features shimmering soundscapes that blend psychedelia and ambient textures, creating a meditative atmosphere perfect for relaxation and deep focus.",2krtkOh8CQSi7vnbQGz7Xb,ambient psychedelic ambient downtempo textural atmospheric layered dreamy hypnotic meditative serene contemplative expansive dreamlike ambient psychedelic dreamy chill soundscapes
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.7}}",Ambient,"['Dark Ambient', 'Experimental']","['Atmospheric', 'Textural', 'Layered', 'Hypnotic', 'Minimal']","['Meditative', 'Contemplative', 'Serene', 'Dreamlike', 'Melancholic', 'Expansive', 'Emotive']","['Dark Ambient', 'Experimental Soundscapes', 'Meditation Music', 'Emotive Music', 'Ambient Journey']",0.2,"15 Below is a sonic exploration that weaves together dark ambient tones and emotive classical elements, creating a reflective and melancholic atmosphere perfect for introspection and deep listening.",6GKYRidAIyPdENUrjHZhuV,ambient dark ambient experimental atmospheric textural layered hypnotic minimal meditative contemplative serene dreamlike melancholic expansive emotive dark ambient experimental soundscapes meditation music emotive music ambient journey
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Ambient,"['Downtempo', 'Psychedelic Ambient']","['Hypnotic', 'Atmospheric', 'Textural', 'Layered', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Ambient', 'Meditation', 'Relaxation', 'Psychedelic', 'Chillout']",0.3,"'Dubhead' by Alucidnation is a transcendent ambient track that invites listeners into a meditative space, where each note and harmony serves as a bridge to the infinite, creating a serene and contemplative atmosphere.",7BtP2FYulYpxFTtkjrTYlI,ambient downtempo psychedelic ambient hypnotic atmospheric textural layered organic meditative serene contemplative expansive dreamlike ambient meditation relaxation psychedelic chillout
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.7}}",Ambient,"['Downtempo', 'Psychedelic Ambient']","['Textural', 'Atmospheric', 'Layered', 'Organic', 'Hypnotic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['spiritual', 'cinematic', 'electronic', 'traditional instruments', 'meditative music']",0.3,"Blissout, Pt.4 is a meditative ambient track that blends electronic textures with traditional instruments, creating a serene and cinematic atmosphere perfect for reflective moments.",4HLF5l45lEijucxVXuMVDJ,ambient downtempo psychedelic ambient textural atmospheric layered organic hypnotic meditative serene contemplative expansive dreamlike spiritual cinematic electronic traditional instruments meditative music
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Ambient,"['Downtempo', 'Jazz']","['Atmospheric', 'Textural', 'Layered', 'Hypnotic', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Bremer/McCoy', 'Højt At Flyve', 'Ordet', 'Ambient Jazz', 'Ethereal Electronica']",0.3,"Højt At Flyve is a delicate blend of atmospheric jazz and ethereal electronica, creating a serene soundscape that invites introspection and mindfulness.",5b1buo0HCydkbKFoRE3sq,ambient downtempo jazz atmospheric textural layered hypnotic organic meditative serene contemplative expansive dreamlike bremer/mccoy højt at flyve ordet ambient jazz ethereal electronica
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': False, 'confidence': 0.2}}",Downtempo,"['Chillout', 'Ambient']","['Textural', 'Atmospheric', 'Layered', 'Organic', 'Hypnotic']","['Uplifting', 'Serene', 'Relaxed', 'Peaceful', 'Energizing', 'Soulful', 'Contemplative', 'Vibrant']","['Bremer/McCoy', 'Forenet', 'Ordet', 'Morning Glory', 'Downtempo', 'Chillout', 'Ambient', 'Relaxing Music']",0.4,"Forenet by Bremer/McCoy is a relaxed and uplifting track that weaves soulful sounds into a vibrant tapestry, creating a peaceful yet energizing atmosphere, perfect for morning routines or reflective moments.",30RhiHMy5KWwjnTvwxieRy,downtempo chillout ambient textural atmospheric layered organic hypnotic uplifting serene relaxed peaceful energizing soulful contemplative vibrant bremer/mccoy forenet ordet morning glory downtempo chillout ambient relaxing music
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': False, 'confidence': 0.3}}",Ambient,"['Downtempo', 'Neoclassical']","['Atmospheric', 'Textural', 'Layered', 'Hypnotic', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Dreamlike', 'Expansive']","['Bremer/McCoy', 'Ordet', 'Ambient', 'Soft Mornings', 'Meditation']",0.2,"'Midnat' by Bremer/McCoy is a serene ambient piece that evokes a meditative atmosphere, perfect for reflective moments and gentle morning routines.",2LO4uVeV2AwtU0iiewAOmW,ambient downtempo neoclassical atmospheric textural layered hypnotic organic meditative serene contemplative dreamlike expansive bremer/mccoy ordet ambient soft mornings meditation
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': False, 'confidence': 0.1}}",Ambient,"['Downtempo', 'Neoclassical']","['Atmospheric', 'Textural', 'Layered', 'Organic', 'Hypnotic']","['Meditative', 'Serene', 'Contemplative', 'Dreamlike', 'Expansive']","['Ambient', 'Bremer/McCoy', 'Soft Mornings', 'Meditation', 'Relaxation']",0.2,"'Ordet' by Bremer/McCoy is a serene ambient track characterized by its atmospheric textures and hypnotic layers, creating a meditative space ideal for reflective practices and gentle morning routines.",2a69AnOTJNbTxvhjQj6tB2,ambient downtempo neoclassical atmospheric textural layered organic hypnotic meditative serene contemplative dreamlike expansive ambient bremer/mccoy soft mornings meditation relaxation
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Ambient,"['Downtempo', 'Experimental']","['Hypnotic', 'Atmospheric', 'Textural', 'Layered', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike', 'Transcendent', 'Nurturing', 'Introspective']","['Bremer/McCoy', 'Afkald', 'Enhed', 'Ambient', 'Mystic Love']",0.3,"Afkald is a deeply immersive ambient track that evokes a sense of love and spiritual transformation, characterized by its hypnotic textures and serene atmosphere, perfect for contemplative practices and introspective moments.",1TjGAxsxjvYDSuil28YU3V,ambient downtempo experimental hypnotic atmospheric textural layered organic meditative serene contemplative expansive dreamlike transcendent nurturing introspective bremer/mccoy afkald enhed ambient mystic love
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': False, 'confidence': 0.2}}",Downtempo,"['Jazz', 'Trip-Hop']","['Atmospheric', 'Textural', 'Organic', 'Layered', 'Hypnotic']","['Serene', 'Contemplative', 'Meditative', 'Expansive', 'Dreamlike']","['Bremer/McCoy', 'Rodfæstet', 'Enhed', 'Soul Flow', 'Laid-back', 'Jazz', 'Trip-Hop', 'Nature', 'Instrumental']",0.3,"Rodfæstet is a laid-back sonic journey that captures the austere beauty of nature, blending jazz, soul, trip-hop, and folk influences through intricate guitar work.",3zcXx5BOFqEVFnqaon3fq0,downtempo jazz trip-hop atmospheric textural organic layered hypnotic serene contemplative meditative expansive dreamlike bremer/mccoy rodfæstet enhed soul flow laid-back jazz trip-hop nature instrumental
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.7}}",Downtempo,"['Ambient', 'Chillout']","['Hypnotic', 'Atmospheric', 'Layered', 'Textural', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Bremer', 'McCoy', 'Dub', 'Forsvinder', 'Mystic Love', 'Meditation', 'Spiritual', 'Chill', 'Ambient']",0.3,"'Dub' by Bremer/McCoy is a serene and meditative track that explores the transformative power of love, creating a rich, atmospheric soundscape perfect for reflective practices and spiritual journeys.",22p55XYMOuOctUu4jcgZHj,downtempo ambient chillout hypnotic atmospheric layered textural organic meditative serene contemplative expansive dreamlike bremer mccoy dub forsvinder mystic love meditation spiritual chill ambient
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': False, 'confidence': 0.2}}",Downtempo,"['Jazz', 'Trip-Hop']","['Atmospheric', 'Textural', 'Organic', 'Layered', 'Hypnotic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Bremer/McCoy', 'Fortæl Os Om Begyndelsen', 'Downtempo', 'Jazz', 'Trip-Hop']",0.3,"A laid-back sonic journey that captures the austere beauty of nature, blending jazz, soul, trip-hop, and folk influences through intricate guitar work.",7m3MTtjiEiFdG2xWQoMeb8,downtempo jazz trip-hop atmospheric textural organic layered hypnotic meditative serene contemplative expansive dreamlike bremer/mccoy fortæl os om begyndelsen downtempo jazz trip-hop
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': False, 'confidence': 0.3}}",Ambient,"['Downtempo', 'Experimental']","['Hypnotic', 'Textural', 'Atmospheric', 'Layered', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Ambient', 'Soundscape', 'Bremer/McCoy', 'Relaxation', 'Nature', 'Meditation', 'Calm', 'Ebb and Flow']",0.3,"A tranquil soundscape that invites listeners to gracefully dance with reality, embracing the rhythm of life and the natural ebb and flow within us.",4O605AkMOAqqSHTHMr3FS9,ambient downtempo experimental hypnotic textural atmospheric layered organic meditative serene contemplative expansive dreamlike ambient soundscape bremer/mccoy relaxation nature meditation calm ebb and flow
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': False, 'confidence': 0.3}}",Electronic,"['Downtempo', 'Spiritual House']","['Atmospheric', 'Textural', 'Layered', 'Hypnotic', 'Organic']","['Meditative', 'Expansive', 'Dreamlike', 'Contemplative', 'Serene']","['Cosmic', 'Harps', 'Persian Classical', 'Spiritual House', 'Electronic Music']",0.4,"A cosmic blend of harps and electronic elements, 'She's Alive' by Bremer/McCoy creates an expansive and meditative atmosphere, perfect for igniting the imagination and enhancing reflective practices.",4dQggsivFj1SIRrG6veqsM,electronic downtempo spiritual house atmospheric textural layered hypnotic organic meditative expansive dreamlike contemplative serene cosmic harps persian classical spiritual house electronic music
"{'flow': {'assigned': True, 'confidence': 0.8}, 'ritual': {'assigned': True, 'confidence': 0.7}, 'expanded_state': {'assigned': False, 'confidence': 0.3}}",Ambient,"['Psychedelic Ambient', 'Downtempo']","['Textural', 'Atmospheric', 'Layered', 'Dreamy', 'Hypnotic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Ambient', 'Psychedelic', 'Dreamy', 'Soundscapes', 'Relaxation']",0.3,"'Wild Flowers' by Omid Shabani features shimmering soundscapes that blend psychedelia and ambient textures, creating a serene and meditative atmosphere perfect for relaxation and focused listening.",7DYHSosMwisxpcuNTC8Zpk,ambient psychedelic ambient downtempo textural atmospheric layered dreamy hypnotic meditative serene contemplative expansive dreamlike ambient psychedelic dreamy soundscapes relaxation
